welcome to my secret hideout .	selamat datang di persembunyian rahasiaku .
it s entirely my fault .	seluruhnya adalah kesalahanku .
it s not important .	itu tidak penting .
leeches suck blood .	lintah mengisap darah .
have you had dinner already ?	apa kau sudah makan malam ?
tom is quite good .	tom lumayan bagus .
the apple doesn t fall far from the tree .	buah apel tidak jatuh jauh dari pohonnya .
tom didn t think he could trust mary .	tom tidak yakin kalau dia bisa mempercayai mary .
it s hot today .	hari ini panas .
it s just a theory .	itu hanya teori .
i waited for hours .	aku telah menunggu berjam jam .
pleased to meet you .	senang bertemu denganmu .
tom kicked the ball really hard .	tom menendang bola itu dengan sangat kuat .
he shook hands with her and smiled .	dia berjabat tangan dengannya dan tersenyum .
you weren t doing anything illegal .	kamu tidak sedang melakukan kegiatan ilegal apa pun .
i want to learn how to play the harp .	aku ingin belajar bermain harpa .
tom tried to help .	tom coba membantu .
who was it that bought this skirt yesterday ?	siapa yang membeli rok ini kemarin ?
it s for you to decide .	itu terserah padamu .
i m sorry that i kept you waiting so long .	maaf membuatmu menunggu begitu lama .
he has two cats .	dia punya dua kucing .
i d like to know for sure .	aku ingin tahu secara pasti .
have you ever had food poisoning ?	apa kau pernah keracunan makanan ?
tom continued to speak .	tom lanjut berbicara .
i have my own house .	saya punya rumah sendiri .
can you wake me up at seven o clock tomorrow morning ?	bisakah kamu membangunkanku pukul tujuh besok pagi ?
what do you want to say ?	apa yang ingin kamu katakan ?
tom knew that mary was in danger .	tom tau kalau mary dalam bahaya .
there are many hotels in this area .	ada banyak hotel di daerah ini .
i m sure i ll find a good gift for tom .	aku yakin akan menemukan hadiah yang bagus untuk tom .
whose bicycle is this ?	ini sepeda siapa ?
i ll write tom a letter .	saya akan mengirim tom sebuah surat .
i was still a student then .	saya masih pelajar saat itu .
coincidences happen every day .	kebetulan terjadi setiap hari .
tom is going to be an engineer .	tom akan menjadi insinyur .
i completely agree .	saya sepenuhnya setuju .
i don t think tom cared .	kupikir tom tidak peduli .
do you like writing ?	apakah kamu suka menulis ?
tom always tries to help other people .	tom selalu mencoba membantu orang lain .
yes , of course .	ya , tentunya .
i wonder what we ll be doing this time next year .	saya penasaran , apa yang akan kita lakukan saat ini di tahun depan .
turn the light on , please .	tolong nyalakan lampunya .
this is a chinese fan .	ini adalah kipas tiongkok .
it s of no importance .	itu tidak penting .
we ve only got one shot at this .	kita hanya punya satu kesempatan .
what size shoes do you wear ?	berapa ukuran sepatu yang kamu kenakan ?
my pen isn t as good as yours .	pulpenku tidak sebagus milikmu .
your answer is correct .	jawaban anda benar .
please turn off the lights .	tolong matikan lampu lampunya .
i didn t know that you were so unhappy .	aku tidak tahu bahwa kamu setidak bahagia itu .
tom likes him .	tom menyukainya .
my father helped me with my homework .	ayahku membantuku mengerjakan prku .
we all have to eat .	kita semua harus makan .
there are bananas , apples , pears and oranges in the fruit basket .	ada pisang , apel , pir , dan jeruk di dalam keranjang buah .
we re watching tom .	kami sedang melihat tom .
this house is full of spider webs .	rumah ini penuh dengan sarang laba laba .
all right . i ll accept your offer .	baik , aku akan terima tawaranmu .
that s me .	itulah saya .
it s nearby .	itu dekat .
green is my favorite color .	hijau adalah warna kesukaanku .
he was blue from the cold .	dia menjadi pucat karena kedinginan .
start here .	mulai dari sini .
that s nonsense .	itu omong kosong .
can i turn on the tv ?	bolehkah saya nyalakan tv nya ?
these books belong to me .	buku buku ini milik saya .
tom touched mary .	tom menyentuh mary .
i can see the house from here .	saya bisa melihat rumahnya dari sini .
she s not my girlfriend . she s my sister .	dia bukan pacarku , dia kakakku .
tom won t have lunch with us .	tom tidak akan makan siang dengan kita .
tom tried to commit suicide .	tom mencoba untuk bunuh diri .
tom committed suicide .	tom bunuh diri .
that s what i want to talk to you about .	itulah yang ingin aku bicarakan denganmu .
the bus leaves every fifteen minutes .	busnya berangkat setiap 15 menit .
i m a doctor .	saya dokter .
tom is finishing his work .	tom sedang menyelesaikan pekerjaannya .
the big building was blazing with lights .	bangunan besar itu gemerlap dengan cahaya .
how much food do you need ?	berapa banyak makanan yang kamu butuhkan ?
tom seemed kind of upset .	tom terlihat seperti sedang sedih .
give me my money back .	kembalikan uang saya .
they thought tom was still alive .	mereka mengira tom masih hidup .
i d like to rent a car .	aku ingin menyewa sebuah mobil .
just let me know what you think .	silahkan utarakan apa yang ada di benakmu .
i m not good at sports .	aku tidak jago dalam hal olahraga .
if it rains tomorrow , we ll go by car .	kalau besok hujan , kita pergi naik mobil .
tom is a murderer .	tom seorang pembunuh .
tom was brought up by his uncle .	tom dibesarkan oleh pamannya .
can you guess her age ?	bisakah kamu menebak umurnya ?
tom eats more ice cream than i do .	tom memakan lebih banyak es krim daripada aku .
what s your favorite educational tv program ?	apa program tv pendidikan kesukaan anda ?
i am a man .	aku laki laki .
they lied .	mereka berbohong .
how do you use this camera ?	bagaimana cara menggunakan kamera ini ?
you re young .	kamu muda .
i would like to give him a present for his birthday .	saya ingin memberikan hadiah padanya di hari ulang tahunnya .
excuse me , is tom here today ?	permisi , apakah tom di sini hari ini ?
tom picked the diamond up and looked at it .	tom mengambil intan dan mengamatinya .
what were you doing ?	sedang apa kau tadi ?
i hope it stops raining .	aku harap hujannya berhenti .
production of rice has decreased .	produksi beras telah menurun .
that dog is really ugly .	anjing itu sangat jelek .
tom mysteriously disappeared .	tom menghilang secara misterius .
tom wants me to take his place .	tom ingin aku mengambil posisinya .
dogs bark .	anjing menggonggong .
you seem to like fruit .	sepertinya anda suka dengan buah buahan .
do you have anything in the refrigerator that i can eat ?	kamu punya sesuatu yang bisa aku makan di kulkas ?
are you kidding ?	apa kau bercanda ?
i ll come to your place .	aku akan pergi ke tempatmu .
my rifle s empty .	senapanku kosong .
i don t know how to hunt .	aku tidak bisa berburu .
dogs can swim .	anjing bisa berenang .
tom is married to mary now , but at one time he was married to alice .	tom menikah dengan mary saat ini , tetapi sebelumnya ia menikah dengan alice .
what kind of music do you want at your wedding ?	jenis musik apa yang anda inginkan pada pernikahan anda ?
you re taller than me .	kamu lebih tinggi dariku .
we should do what tom is doing .	kita harus melakukan yang tom lakukan .
i don t smoke .	saya tidak merokok .
school begins the day after tomorrow .	kegiatan sekolah akan dimulai besok lusa .
this is my niece .	ini keponakanku .
this book is very thin .	buku ini sangat tipis .
tom wasn t a bit sleepy .	tom tidak sedang mengantuk .
when was the last time you vomited ?	kapan terakhir kali anda muntah ?
i m dumb .	aku bodoh .
is there any milk left ?	susunya masih ada nggak ?
there s no smoke without fire .	hujan berpohon , panas berasal .
welcome to our humble home .	selamat datang di rumah sederhana kami .
can i ask you one more question ?	bolehkah saya bertanya satu kali lagi ?
will you do that today ?	apakah kalian akan melakukannya hari ini ?
how long did you stay abroad ?	berapa lama kau tinggal di luar negeri ?
i succeeded because of his advice .	saya berhasil karena nasihatnya .
tom knew he was being followed .	tom tahu jika dia sedang diikuti .
do you have any coffee ?	apa kau punya kopi ?
wash everything .	cuci semuanya !
come to my house whenever you like .	datanglah ke rumahku kapan pun kamu mau .
i feel blue .	aku sedih .
i m your doctor .	saya dokter anda .
the couple separated , never to see each other again .	pasangan itu telah berpisah , tidak pernah bertemu lagi .
i ve waited long enough .	aku sudah menunggu cukup lama .
tom followed mary .	tom mengikuti mary .
i ve only just begun .	aku baru saja memulainya .
tom said he thought mary was drunk .	tom bilang dia kira mary mabuk .
everybody speaks well of her .	semua orang memuji dirinya .
when i arrived at the station , the train had already left .	ketika saya sampai stasiun , keretanya telah berangkat .
half of the world s population lives in cities .	setengah dari penduduk dunia tinggal di perkotaan .
who invited you guys ?	siapa yang mengundang kalian ?
i haven t finished my homework yet .	aku belum menyelesaikan pekerjaan rumah saya .
he was afraid of his wife .	dia takut dengan istrinya .
may i hold your hand ?	boleh aku pegang tangan kamu ?
it s never too late to learn .	tidak ada kata terlambat untuk belajar .
your pronunciation is more or less correct .	pengucapanmu kurang lebih sudah benar .
take off your mask .	buka maskermu .
where is the book ?	dimana bukunya ?
tom blinked .	tom berkedip .
close that door .	tutup pintu itu .
he lives in tokyo .	dia tinggal di tokyo .
this is interesting .	ini menarik .
most of dr . jackson s patients are over 60 years old .	sebagian besar pasien dr . jackson berusia di atas 60 tahun .
i m looking for a part time job .	saya sedang mencari pekerjaan paruh waktu .
i know tom isn t guilty .	aku tahu tom tidak salah .
tom is a good employee .	tom adalah pegawai yang baik .
cook the rice .	masaklah nasinya !
i thought that for sure you d left town already .	saya yakin kamu sudah meninggalkan kota .
how was your week ?	bagaimana pekan kalian ?
your speech was far from satisfactory .	pidatomu jauh dari memuaskan .
let me see it .	biarkan aku melihatnya .
it reminds me of someone .	hal itu mengingatkanku pada sesuatu
have you finished breakfast yet ?	apa kau sudah menghabiskan sarapanmu ?
you should be at home .	kamu seharusnya di rumah .
you re as tall as your father .	kamu setinggi ayah kamu .
we ve been here several times .	kita sudah pernah ke sini beberapa kali .
both of them survived .	keduanya selamat .
she is stubborn .	dia keras kepala .
any questions ?	ada pertanyaan ?
why aren t there any fish in this pond ?	mengapa tidak ada ikan di kolam ini ?
we got up at dawn .	kami bangun saat subuh .
this train runs between tokyo and osaka .	kereta ini berjalan antara tokyo dan osaka .
you always make the same mistake .	kamu selalu melakukan kesalahan yang sama .
yeah . i think so , too .	ya , aku juga berpikir begitu .
did you call an ambulance ?	kamu menelepon ambulans ?
tom is smarter than i am .	tom lebih cerdas dariku .
i think about you all the time .	aku memikirkanmu sepanjang waktu .
do you know the difference ?	apakah anda tahu perbedaannya ?
i think we ll be ok .	aku pikir kita akan baik baik saja .
i don t know what tom wants .	aku tidak tahu apa yang tom mau .
i like your voice .	aku suka suaramu .
how long have you been studying french ?	sudah berapa lama kamu belajar bahasa prancis ?
i ve caught a terrible cold .	aku terkena flu berat .
he seems sick .	dia nampaknya sedang sakit .
i teach biology and french .	saya mengajar biologi dan bahasa prancis .
tom has decided not to stay until monday .	tom memutuskan untuk tidak menginap sampai hari senin .
he can t walk any more .	dia tidak dapat berjalan lagi .
he married a girl of his own choice .	dia menikahi seorang gadis pilihannya .
kiss me , tom .	cium aku , tom .
the deer was killed by hunters .	rusa itu dibunuh oleh para pemburu .
that was a good joke . tell us another one .	itu lelucon yang bagus . beri tahu kami satu lagi .
which house did you live in ?	kau tinggal di rumah yang mana ?
tom looked at mary .	tom melihat kepada mary .
please pass me the butter .	tolong ambilkan aku menteganya .
the ice cream melted .	es krimnya mencair .
he doesn t like coffee .	dia tidak suka kopi .
what color is your hair ?	apa warna rambutmu ?
it s for sale .	ini dijual .
